"GameId","Date","HomeTeamId","AwayTeamId","HomePoints","AwayPoints","HomePossessions","AwayPossessions","HomeTeamAbbreviation","AwayTeamAbbreviation"
"0022100133","2021-11-06","1610612743","1610612745",95,94,96,96,"DEN","HOU"
"0022100135","2021-11-06","1610612741","1610612755",105,114,96,94,"CHI","PHI"
"0022100137","2021-11-06","1610612756","1610612737",121,117,104,104,"PHX","ATL"
"0022100139","2021-11-07","1610612761","1610612751",103,116,94,94,"TOR","BKN"
"0022100141","2021-11-07","1610612753","1610612762",107,100,97,96,"ORL","UTA"
"0022100143","2021-11-07","1610612758","1610612754",91,94,93,93,"SAC","IND"
"0022100144","2021-11-07","1610612760","1610612759",99,94,100,100,"OKC","SAS"
"0022100147","2021-11-08","1610612755","1610612752",96,103,93,95,"PHI","NYK"
"0022100148","2021-11-08","1610612741","1610612751",118,95,101,100,"CHI","BKN"
"0022100150","2021-11-08","1610612742","1610612740",108,92,94,93,"DAL","NOP"
"0022100152","2021-11-08","1610612744","1610612737",127,113,102,103,"GSW","ATL"
"0022100154","2021-11-08","1610612747","1610612766",126,123,111,110,"LAL","CHA"
"0022100157","2021-11-09","1610612746","1610612757",117,109,96,95,"LAC","POR"
"0022100159","2021-11-10","1610612753","1610612751",90,123,104,103,"ORL","BKN"
"0022100161","2021-11-10","1610612752","1610612749",100,112,94,93,"NYK","MIL"
"0022100163","2021-11-10","1610612741","1610612742",117,107,97,97,"CHI","DAL"
"0022100164","2021-11-10","1610612763","1610612766",108,118,105,106,"MEM","CHA"
"0022100167","2021-11-10","1610612743","1610612754",101,98,90,90,"DEN","IND"
"0022100168","2021-11-10","1610612756","1610612757",119,109,97,96,"PHX","POR"
"0022100170","2021-11-10","1610612747","1610612748",120,117,111,110,"LAL","MIA"
"0022100173","2021-11-11","1610612746","1610612748",112,109,98,97,"LAC","MIA"
"0022100175","2021-11-12","1610612738","1610612749",122,113,103,102,"BOS","MIL"
"0022100177","2021-11-12","1610612745","1610612757",92,104,98,99,"HOU","POR"
"0022100179","2021-11-12","1610612740","1610612751",112,120,95,95,"NOP","BKN"
"0022100100","2021-11-01","1610612763","1610612743",106,97,99,98,"MEM","DEN"
"0022100102","2021-11-01","1610612746","1610612760",99,94,98,98,"LAC","OKC"
"0022100104","2021-11-02","1610612742","1610612748",110,125,94,94,"DAL","MIA"
"0022100106","2021-11-02","1610612756","1610612740",112,100,100,100,"PHX","NOP"
"0022100108","2021-11-03","1610612739","1610612757",107,104,93,94,"CLE","POR"
"0022100110","2021-11-03","1610612753","1610612738",79,92,94,94,"ORL","BOS"
"0022100112","2021-11-03","1610612764","1610612761",100,109,95,94,"WAS","TOR"
"0022100114","2021-11-03","1610612763","1610612743",108,106,94,93,"MEM","DEN"
"0022100116","2021-11-03","1610612759","1610612742",108,109,104,103,"SAS","DAL"
"0022100118","2021-11-03","1610612758","1610612740",112,99,95,96,"SAC","NOP"
"0022100120","2021-11-04","1610612737","1610612762",98,116,94,93,"ATL","UTA"
"0022100122","2021-11-04","1610612756","1610612745",123,111,104,105,"PHX","HOU"
"0022100124","2021-11-05","1610612765","1610612751",90,96,98,96,"DET","BKN"
"0022100126","2021-11-05","1610612764","1610612763",115,87,100,100,"WAS","MEM"
"0022100128","2021-11-05","1610612749","1610612752",98,113,100,99,"MIL","NYK"
"0022100130","2021-11-05","1610612744","1610612740",126,85,98,97,"GSW","NOP"
"0022100132","2021-11-05","1610612758","1610612766",140,110,103,103,"SAC","CHA"
"0022100134","2021-11-06","1610612748","1610612762",118,115,91,92,"MIA","UTA"
"0022100136","2021-11-06","1610612742","1610612738",107,104,91,91,"DAL","BOS"
"0022100138","2021-11-06","1610612757","1610612747",105,90,106,106,"POR","LAL"
"0022100140","2021-11-07","1610612752","1610612739",109,126,99,98,"NYK","CLE"
"0022100142","2021-11-07","1610612764","1610612749",101,94,98,97,"WAS","MIL"
"0022100145","2021-11-07","1610612744","1610612745",120,107,102,101,"GSW","HOU"
"0022100146","2021-11-07","1610612746","1610612766",120,106,104,102,"LAC","CHA"
"0022100149","2021-11-08","1610612763","1610612750",125,118,103,104,"MEM","MIN"
"0022100151","2021-11-08","1610612743","1610612748",113,96,94,93,"DEN","MIA"
"0022100153","2021-11-08","1610612758","1610612756",104,109,104,103,"SAC","PHX"
"0022100155","2021-11-09","1610612755","1610612749",109,118,98,99,"PHI","MIL"
"0022100156","2021-11-09","1610612762","1610612737",110,98,92,92,"UTA","ATL"
"0022100158","2021-11-10","1610612739","1610612764",94,97,91,91,"CLE","WAS"
"0022100160","2021-11-10","1610612738","1610612761",104,88,98,97,"BOS","TOR"
"0022100162","2021-11-10","1610612745","1610612765",104,112,99,99,"HOU","DET"
"0022100165","2021-11-10","1610612740","1610612760",100,108,99,98,"NOP","OKC"
"0022100166","2021-11-10","1610612759","1610612758",136,117,102,102,"SAS","SAC"
"0022100169","2021-11-10","1610612744","1610612750",123,110,99,99,"GSW","MIN"
"0022100171","2021-11-11","1610612755","1610612761",109,115,96,97,"PHI","TOR"
"0022100172","2021-11-11","1610612762","1610612754",100,111,97,98,"UTA","IND"
"0022100174","2021-11-12","1610612766","1610612752",104,96,100,100,"CHA","NYK"
"0022100176","2021-11-12","1610612739","1610612765",98,78,96,95,"CLE","DET"
"0022100178","2021-11-12","1610612763","1610612756",94,119,104,104,"MEM","PHX"
"0022100181","2021-11-12","1610612759","1610612742",109,123,99,101,"SAS","DAL"
"0022100180","2021-11-12","1610612760","1610612758",105,103,98,97,"OKC","SAC"
"0022100182","2021-11-12","1610612743","1610612737",105,96,93,93,"DEN","ATL"
"0022100184","2021-11-12","1610612747","1610612750",83,107,95,97,"LAL","MIN"
"0022100186","2021-11-13","1610612754","1610612755",118,113,95,94,"IND","PHI"
"0022100188","2021-11-13","1610612740","1610612763",112,101,91,91,"NOP","MEM"
"0022100190","2021-11-13","1610612739","1610612738",91,89,94,94,"CLE","BOS"
"0022100192","2021-11-14","1610612747","1610612759",114,106,97,96,"LAL","SAS"
"0022100194","2021-11-14","1610612766","1610612744",106,102,100,100,"CHA","GSW"
"0022100196","2021-11-14","1610612760","1610612751",96,120,99,98,"OKC","BKN"
"0022100198","2021-11-14","1610612746","1610612741",90,100,98,100,"LAC","CHI"
"0022100183","2021-11-12","1610612744","1610612741",119,93,100,99,"GSW","CHI"
"0022100185","2021-11-13","1610612762","1610612748",105,111,96,96,"UTA","MIA"
"0022100187","2021-11-13","1610612753","1610612764",92,104,96,95,"ORL","WAS"
"0022100189","2021-11-13","1610612761","1610612765",121,127,97,96,"TOR","DET"
"0022100191","2021-11-13","1610612746","1610612750",129,102,103,104,"LAC","MIN"
"0022100193","2021-11-14","1610612737","1610612749",120,100,96,97,"ATL","MIL"
"0022100195","2021-11-14","1610612745","1610612756",89,115,101,102,"HOU","PHX"
"0022100197","2021-11-14","1610612743","1610612757",124,95,91,91,"DEN","POR"
"0022100199","2021-11-15","1610612739","1610612738",92,98,96,96,"CLE","BOS"
"0022100200","2021-11-15","1610612765","1610612758",107,129,103,101,"DET","SAC"
"0022100203","2021-11-15","1610612752","1610612754",92,84,90,88,"NYK","IND"
"0022100204","2021-11-15","1610612742","1610612743",111,101,92,93,"DAL","DEN"
"0022100206","2021-11-15","1610612750","1610612756",96,99,100,101,"MIN","PHX"
"0022100208","2021-11-15","1610612757","1610612761",118,113,92,93,"POR","TOR"
"0022100210","2021-11-16","1610612751","1610612744",99,117,102,104,"BKN","GSW"
"0022100212","2021-11-16","1610612746","1610612759",106,92,106,107,"LAC","SAS"
"0022100214","2021-11-17","1610612765","1610612754",97,89,96,96,"DET","IND"
"0022100201","2021-11-15","1610612764","1610612740",105,100,93,93,"WAS","NOP"
"0022100202","2021-11-15","1610612737","1610612753",129,111,100,100,"ATL","ORL"
"0022100205","2021-11-15","1610612763","1610612745",136,102,105,105,"MEM","HOU"
"0022100207","2021-11-15","1610612760","1610612748",90,103,97,98,"OKC","MIA"
"0022100209","2021-11-15","1610612747","1610612741",103,121,104,102,"LAL","CHI"
"0022100211","2021-11-16","1610612762","1610612755",120,85,99,99,"UTA","PHI"
"0022100213","2021-11-17","1610612766","1610612764",97,87,93,93,"CHA","WAS"
"0022100215","2021-11-17","1610612737","1610612738",110,99,94,95,"ATL","BOS"
"0022100217","2021-11-17","1610612748","1610612740",113,98,95,94,"MIA","NOP"
"0022100219","2021-11-17","1610612749","1610612747",109,102,103,102,"MIL","LAL"
"0022100221","2021-11-17","1610612760","1610612745",101,89,101,101,"OKC","HOU"
"0022100223","2021-11-17","1610612757","1610612741",112,107,96,96,"POR","CHI"
"0022100225","2021-11-18","1610612748","1610612764",112,97,93,92,"MIA","WAS"
"0022100227","2021-11-18","1610612750","1610612759",115,90,93,93,"MIN","SAS"
"0022100229","2021-11-18","1610612762","1610612761",119,103,96,97,"UTA","TOR"
"0022100231","2021-11-19","1610612765","1610612744",102,105,92,91,"DET","GSW"
"0022100233","2021-11-19","1610612751","1610612753",115,113,96,97,"BKN","ORL"
"0022100216","2021-11-17","1610612751","1610612739",109,99,99,99,"BKN","CLE"
"0022100218","2021-11-17","1610612752","1610612753",98,104,98,99,"NYK","ORL"
"0022100220","2021-11-17","1610612750","1610612758",107,97,93,94,"MIN","SAC"
"0022100222","2021-11-17","1610612756","1610612742",105,98,94,95,"PHX","DAL"
"0022100224","2021-11-18","1610612739","1610612744",89,104,91,90,"CLE","GSW"
"0022100226","2021-11-18","1610612763","1610612746",120,108,96,95,"MEM","LAC"
"0022100228","2021-11-18","1610612743","1610612755",89,103,91,91,"DEN","PHI"
"0022100230","2021-11-19","1610612766","1610612754",121,118,104,105,"CHA","IND"
"0022100232","2021-11-19","1610612738","1610612747",130,108,99,98,"BOS","LAL"
"0022100234","2021-11-19","1610612749","1610612760",96,89,98,98,"MIL","OKC"
"0022100237","2021-11-19","1610612756","1610612742",112,104,100,99,"PHX","DAL"
"0022100239","2021-11-20","1610612752","1610612745",106,99,99,100,"NYK","HOU"
"0022100241","2021-11-20","1610612764","1610612748",103,100,91,89,"WAS","MIA"
"0022100243","2021-11-20","1610612738","1610612760",111,105,94,93,"BOS","OKC"
"0022100244","2021-11-20","1610612749","1610612753",117,108,102,103,"MIL","ORL"
"0022100247","2021-11-20","1610612758","1610612762",105,123,96,95,"SAC","UTA"
"0022100249","2021-11-21","1610612765","1610612747",116,121,102,101,"DET","LAL"
"0022100251","2021-11-21","1610612756","1610612743",126,97,97,98,"PHX","DEN"
"0022100253","2021-11-22","1610612739","1610612751",112,117,102,102,"CLE","BKN"
"0022100255","2021-11-22","1610612737","1610612760",113,101,93,93,"ATL","OKC"
"0022100257","2021-11-22","1610612741","1610612754",77,109,94,95,"CHI","IND"
"0022100259","2021-11-22","1610612740","1610612750",96,110,98,100,"NOP","MIN"
"0022100261","2021-11-22","1610612762","1610612763",118,119,99,98,"UTA","MEM"
"0022100263","2021-11-23","1610612765","1610612748",92,100,92,93,"DET","MIA"
"0022100265","2021-11-23","1610612757","1610612743",119,100,93,92,"POR","DEN"
"0022100267","2021-11-24","1610612739","1610612756",115,120,102,101,"CLE","PHX"
"0022100269","2021-11-24","1610612753","1610612766",99,106,98,98,"ORL","CHA"
"0022100270","2021-11-24","1610612738","1610612751",104,123,96,98,"BOS","BKN"
"0022100272","2021-11-24","1610612763","1610612761",113,126,94,94,"MEM","TOR"
"0022100274","2021-11-24","1610612750","1610612748",113,101,102,101,"MIN","MIA"
"0022100276","2021-11-24","1610612760","1610612762",104,110,98,97,"OKC","UTA"
"0022100278","2021-11-24","1610612744","1610612755",116,96,100,100,"GSW","PHI"
"0022100235","2021-11-19","1610612740","1610612746",94,81,94,93,"NOP","LAC"
"0022100236","2021-11-19","1610612743","1610612741",108,114,96,96,"DEN","CHI"
"0022100238","2021-11-19","1610612758","1610612761",89,108,94,95,"SAC","TOR"
"0022100240","2021-11-20","1610612754","1610612740",111,94,103,101,"IND","NOP"
"0022100242","2021-11-20","1610612737","1610612766",115,105,97,97,"ATL","CHA"
"0022100245","2021-11-20","1610612750","1610612763",138,95,97,96,"MIN","MEM"
"0022100246","2021-11-20","1610612757","1610612755",118,111,95,96,"POR","PHI"
"0022100248","2021-11-21","1610612746","1610612742",97,91,91,90,"LAC","DAL"
"0022100250","2021-11-21","1610612741","1610612752",109,103,92,93,"CHI","NYK"
"0022100252","2021-11-21","1610612744","1610612761",119,104,96,95,"GSW","TOR"
"0022100254","2021-11-22","1610612764","1610612766",103,109,102,102,"WAS","CHA"
"0022100256","2021-11-22","1610612738","1610612745",108,90,102,102,"BOS","HOU"
"0022100258","2021-11-22","1610612749","1610612753",123,92,99,99,"MIL","ORL"
"0022100260","2021-11-22","1610612759","1610612756",111,115,99,99,"SAS","PHX"
"0022100262","2021-11-22","1610612758","1610612755",94,102,92,92,"SAC","PHI"
"0022100264","2021-11-23","1610612752","1610612747",106,100,98,98,"NYK","LAL"
"0022100266","2021-11-23","1610612746","1610612742",104,112,98,98,"LAC","DAL"
"0022100268","2021-11-24","1610612754","1610612747",116,124,108,109,"IND","LAL"
"0022100271","2021-11-24","1610612745","1610612741",118,113,107,105,"HOU","CHI"
"0022100273","2021-11-24","1610612749","1610612765",114,93,99,101,"MIL","DET"
"0022100275","2021-11-24","1610612740","1610612764",127,102,107,106,"NOP","WAS"
"0022100277","2021-11-24","1610612759","1610612737",106,124,97,99,"SAS","ATL"
"0022100279","2021-11-24","1610612758","1610612757",125,121,100,101,"SAC","POR"
"0022100280","2021-11-26","1610612746","1610612765",107,96,104,102,"LAC","DET"
"0022100282","2021-11-26","1610612752","1610612756",97,118,95,96,"NYK","PHX"
"0022100284","2021-11-26","1610612754","1610612761",114,97,95,94,"IND","TOR"
"0022100286","2021-11-26","1610612760","1610612764",99,101,95,94,"OKC","WAS"
"0022100288","2021-11-26","1610612743","1610612749",109,120,95,95,"DEN","MIL"
"0022100290","2021-11-26","1610612744","1610612757",118,103,97,98,"GSW","POR"
"0022100292","2021-11-27","1610612755","1610612750",120,121,111,110,"PHI","MIN"
"0022100294","2021-11-27","1610612751","1610612756",107,113,101,103,"BKN","PHX"
"0022100296","2021-11-27","1610612741","1610612748",104,107,96,95,"CHI","MIA"
"0022100298","2021-11-27","1610612742","1610612764",114,120,94,94,"DAL","WAS"
"0022100281","2021-11-26","1610612766","1610612750",133,115,104,103,"CHA","MIN"
"0022100283","2021-11-26","1610612753","1610612741",88,123,98,98,"ORL","CHI"
"0022100285","2021-11-26","1610612763","1610612737",100,132,98,100,"MEM","ATL"
"0022100287","2021-11-26","1610612759","1610612738",96,88,95,94,"SAS","BOS"
"0022100289","2021-11-26","1610612762","1610612740",97,98,94,96,"UTA","NOP"
"0022100291","2021-11-26","1610612747","1610612758",137,141,123,124,"LAL","SAC"
"0022100293","2021-11-27","1610612737","1610612752",90,99,92,94,"ATL","NYK"
"0022100295","2021-11-27","1610612739","1610612753",105,92,95,96,"CLE","ORL"
"0022100297","2021-11-27","1610612745","1610612766",146,143,107,106,"HOU","CHA"
"0022100299","2021-11-27","1610612762","1610612740",127,105,101,99,"UTA","NOP"
"0022100301","2021-11-28","1610612754","1610612749",100,118,100,99,"IND","MIL"
"0022100303","2021-11-28","1610612763","1610612758",128,101,106,105,"MEM","SAC"
"0022100305","2021-11-29","1610612755","1610612753",101,96,101,102,"PHI","ORL"
"0022100307","2021-11-29","1610612741","1610612766",133,119,100,98,"CHI","CHA"
"0022100309","2021-11-29","1610612750","1610612754",100,98,98,99,"MIN","IND"
"0022100311","2021-11-29","1610612759","1610612764",116,99,89,90,"SAS","WAS"
"0022100313","2021-11-29","1610612746","1610612740",104,123,91,91,"LAC","NOP"
"0022100314","2021-11-30","1610612751","1610612752",112,110,92,92,"BKN","NYK"
"0022100316","2021-11-30","1610612756","1610612744",104,96,96,94,"PHX","GSW"
"0022100318","2021-11-30","1610612758","1610612747",92,117,97,97,"SAC","LAL"
"0022100300","2021-11-28","1610612746","1610612744",90,105,100,99,"LAC","GSW"
"0022100302","2021-11-28","1610612761","1610612738",97,109,96,96,"TOR","BOS"
"0022100304","2021-11-28","1610612747","1610612765",110,106,102,103,"LAL","DET"
"0022100306","2021-11-29","1610612748","1610612743",111,120,92,91,"MIA","DEN"
"0022100308","2021-11-29","1610612745","1610612760",102,89,102,102,"HOU","OKC"
"0022100310","2021-11-29","1610612742","1610612739",96,114,99,98,"DAL","CLE"
"0022100312","2021-11-29","1610612762","1610612757",129,107,94,94,"UTA","POR"
"0022100315","2021-11-30","1610612761","1610612763",91,98,99,97,"TOR","MEM"
"0022100317","2021-11-30","1610612757","1610612765",110,92,98,97,"POR","DET"
"0022100319","2021-12-01","1610612754","1610612737",111,114,96,97,"IND","ATL"
"0022100321","2021-12-01","1610612764","1610612750",115,107,98,98,"WAS","MIN"
"0022100323","2021-12-01","1610612748","1610612739",85,111,91,93,"MIA","CLE"
"0022100325","2021-12-01","1610612740","1610612742",107,139,93,95,"NOP","DAL"
"0022100327","2021-12-01","1610612746","1610612758",115,124,99,101,"LAC","SAC"
"0022100329","2021-12-02","1610612761","1610612749",97,93,89,88,"TOR","MIL"
"0022100330","2021-12-02","1610612763","1610612760",152,79,98,98,"MEM","OKC"
"0022100332","2021-12-02","1610612757","1610612759",83,114,99,101,"POR","SAS"
"0022100335","2021-12-03","1610612737","1610612755",96,98,91,90,"ATL","PHI"
"0022100337","2021-12-03","1610612745","1610612753",118,116,99,99,"HOU","ORL"
"0022100338","2021-12-03","1610612742","1610612740",91,107,96,97,"DAL","NOP"
"0022100340","2021-12-03","1610612744","1610612756",118,96,101,99,"GSW","PHX"
"0022100343","2021-12-04","1610612751","1610612741",107,111,99,98,"BKN","CHI"
"0022100345","2021-12-04","1610612742","1610612763",90,97,95,95,"DAL","MEM"
"0022100347","2021-12-04","1610612757","1610612738",117,145,97,96,"POR","BOS"
"0022100349","2021-12-05","1610612739","1610612762",108,109,93,94,"CLE","UTA"
"0022100350","2021-12-05","1610612737","1610612766",127,130,100,99,"ATL","CHA"
"0022100353","2021-12-06","1610612766","1610612755",124,127,102,101,"CHA","PHI"
"0022100355","2021-12-06","1610612754","1610612764",116,110,89,90,"IND","WAS"
"0022100357","2021-12-06","1610612741","1610612743",109,97,98,97,"CHI","DEN"
"0022100359","2021-12-06","1610612750","1610612737",110,121,98,98,"MIN","ATL"
"0022100361","2021-12-06","1610612744","1610612753",126,95,103,102,"GSW","ORL"
"0022100363","2021-12-07","1610612742","1610612751",99,102,92,91,"DAL","BKN"
"0022100365","2021-12-07","1610612747","1610612738",117,102,98,98,"LAL","BOS"
"0022100367","2021-12-08","1610612739","1610612741",115,92,95,96,"CLE","CHI"
"0022100369","2021-12-08","1610612754","1610612752",122,102,96,96,"IND","NYK"
"0022100371","2021-12-08","1610612761","1610612760",109,110,98,98,"TOR","OKC"
"0022100373","2021-12-08","1610612763","1610612742",96,104,94,94,"MEM","DAL"
"0022100375","2021-12-08","1610612740","1610612743",114,120,105,106,"NOP","DEN"
"0022100377","2021-12-08","1610612758","1610612753",142,130,99,100,"SAC","ORL"
"0022100379","2021-12-09","1610612755","1610612762",96,118,93,94,"PHI","UTA"
"0022100320","2021-12-01","1610612753","1610612743",108,103,98,98,"ORL","DEN"
"0022100322","2021-12-01","1610612738","1610612755",88,87,90,92,"BOS","PHI"
"0022100324","2021-12-01","1610612749","1610612766",127,125,106,104,"MIL","CHA"
"0022100326","2021-12-01","1610612760","1610612745",110,114,96,95,"OKC","HOU"
"0022100328","2021-12-02","1610612752","1610612741",115,119,101,100,"NYK","CHI"
"0022100331","2021-12-02","1610612756","1610612765",114,103,96,96,"PHX","DET"
"0022100333","2021-12-03","1610612754","1610612748",104,113,89,90,"IND","MIA"
"0022100334","2021-12-03","1610612764","1610612739",101,116,95,93,"WAS","CLE"
"0022100336","2021-12-03","1610612751","1610612750",110,105,101,103,"BKN","MIN"
"0022100339","2021-12-03","1610612762","1610612738",137,130,99,100,"UTA","BOS"
"0022100341","2021-12-03","1610612747","1610612746",115,119,93,93,"LAL","LAC"
"0022100342","2021-12-04","1610612752","1610612743",99,113,88,89,"NYK","DEN"
"0022100344","2021-12-04","1610612749","1610612748",124,102,96,97,"MIL","MIA"
"0022100346","2021-12-04","1610612744","1610612759",107,112,99,97,"GSW","SAS"
"0022100348","2021-12-04","1610612758","1610612746",104,99,100,101,"SAC","LAC"
"0022100351","2021-12-05","1610612761","1610612764",102,90,92,90,"TOR","WAS"
"0022100352","2021-12-05","1610612745","1610612740",118,108,92,90,"HOU","NOP"
"0022100354","2021-12-06","1610612765","1610612760",103,114,98,100,"DET","OKC"
"0022100356","2021-12-06","1610612748","1610612763",90,105,96,97,"MIA","MEM"
"0022100358","2021-12-06","1610612749","1610612739",112,104,102,100,"MIL","CLE"
"0022100360","2021-12-06","1610612756","1610612759",108,104,101,100,"PHX","SAS"
"0022100362","2021-12-06","1610612757","1610612746",90,102,98,99,"POR","LAC"
"0022100364","2021-12-07","1610612759","1610612752",109,121,95,95,"SAS","NYK"
"0022100366","2021-12-08","1610612766","1610612755",106,110,96,96,"CHA","PHI"
"0022100368","2021-12-08","1610612765","1610612764",116,119,101,100,"DET","WAS"
"0022100370","2021-12-08","1610612748","1610612749",113,104,99,99,"MIA","MIL"
"0022100372","2021-12-08","1610612745","1610612751",114,104,93,93,"HOU","BKN"
"0022100374","2021-12-08","1610612750","1610612762",104,136,104,104,"MIN","UTA"
"0022100376","2021-12-08","1610612744","1610612757",104,94,100,99,"GSW","POR"
"0022100378","2021-12-08","1610612746","1610612738",114,111,100,101,"LAC","BOS"
"0022100381","2021-12-09","1610612759","1610612743",123,111,97,99,"SAS","DEN"
"0022100380","2021-12-09","1610612763","1610612747",108,95,100,100,"MEM","LAL"
"0022100383","2021-12-10","1610612754","1610612742",106,93,89,89,"IND","DAL"
"0022100384","2021-12-10","1610612737","1610612751",105,113,103,101,"ATL","BKN"
"0022100387","2021-12-10","1610612750","1610612739",106,123,103,103,"MIN","CLE"
"0022100389","2021-12-10","1610612760","1610612747",95,116,97,98,"OKC","LAL"
"0022100390","2021-12-10","1610612756","1610612738",111,90,99,98,"PHX","BOS"
"0022100393","2021-12-11","1610612739","1610612758",117,103,106,105,"CLE","SAC"
"0022100395","2021-12-11","1610612763","1610612745",113,106,90,89,"MEM","HOU"
"0022100397","2021-12-11","1610612759","1610612743",112,127,97,99,"SAS","DEN"
"0022100399","2021-12-12","1610612765","1610612751",104,116,103,105,"DET","BKN"
"0022100382","2021-12-10","1610612766","1610612758",124,123,99,100,"CHA","SAC"
"0022100385","2021-12-10","1610612761","1610612752",90,87,91,90,"TOR","NYK"
"0022100386","2021-12-10","1610612745","1610612749",114,123,100,101,"HOU","MIL"
"0022100388","2021-12-10","1610612740","1610612765",109,93,99,99,"NOP","DET"
"0022100391","2021-12-11","1610612746","1610612753",106,104,91,90,"LAC","ORL"
"0022100392","2021-12-11","1610612764","1610612762",98,123,97,96,"WAS","UTA"
"0022100394","2021-12-11","1610612748","1610612741",118,92,92,92,"MIA","CHI"
"0022100396","2021-12-11","1610612755","1610612744",102,93,93,93,"PHI","GSW"
"0022100398","2021-12-12","1610612752","1610612749",97,112,96,96,"NYK","MIL"
"0022100400","2021-12-12","1610612760","1610612742",84,103,94,94,"OKC","DAL"
"0022100402","2021-12-12","1610612757","1610612750",111,116,100,100,"POR","MIN"
"0022100404","2021-12-13","1610612739","1610612748",105,94,93,92,"CLE","MIA"
"0022100406","2021-12-13","1610612761","1610612758",124,101,100,99,"TOR","SAC"
"0022100408","2021-12-13","1610612738","1610612749",117,103,96,96,"BOS","MIL"
"0022100410","2021-12-13","1610612742","1610612766",120,96,85,84,"DAL","CHA"
"0022100412","2021-12-13","1610612746","1610612756",111,95,96,96,"LAC","PHX"
"0022100414","2021-12-14","1610612752","1610612744",96,105,92,91,"NYK","GSW"
"0022100417","2021-12-15","1610612739","1610612745",124,89,97,96,"CLE","HOU"
"0022100401","2021-12-12","1610612759","1610612740",112,97,96,98,"SAS","NOP"
"0022100403","2021-12-12","1610612747","1610612753",106,94,97,97,"LAL","ORL"
"0022100405","2021-12-13","1610612754","1610612744",100,102,95,94,"IND","GSW"
